[INFO](2026-06-03 00:17:21.746)	 LLA:LLA:start command(from ): Update[]
[WARN](2026-06-03 05:31:39.873)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:31:43.606)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:31:43.618)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:31:43.628)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:31:47.362)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:31:47.377)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:31:47.388)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:31:51.108)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:31:51.108)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:31:51.117)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:31:54.848)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:31:54.868)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:31:54.877)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[WARN](2026-06-03 05:31:54.898)	 LLA:step 1051读取PM2调度快照失败，回退等待后重试.
[INFO](2026-06-03 05:31:58.618)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:31:58.618)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:31:58.629)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:32:02.350)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:32:02.350)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:32:02.361)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:32:06.082)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:32:06.092)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:32:06.098)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:32:09.834)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:32:09.837)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:32:09.850)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:32:13.586)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:32:13.595)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:32:13.602)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:32:17.337)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:32:17.350)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:32:17.357)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:32:21.081)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:32:21.088)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:32:21.098)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:32:24.836)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:32:24.856)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:32:24.865)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:32:28.589)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:32:28.590)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:32:28.598)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:32:32.339)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:32:32.362)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:32:32.374)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:32:36.142)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:32:36.160)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:32:36.170)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:32:39.898)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:32:39.909)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:32:39.916)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:32:43.651)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:32:43.671)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:32:43.682)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:32:47.414)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:32:47.425)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:32:47.436)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:32:51.162)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:32:51.162)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:32:51.173)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:32:54.896)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:32:54.908)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:32:54.918)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:32:58.656)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:32:58.668)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:32:58.677)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:33:02.404)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:33:02.415)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:33:02.427)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:33:06.158)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:33:06.184)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:33:06.193)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:33:09.918)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:33:09.930)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:33:09.936)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[WARN](2026-06-03 05:33:09.952)	 LLA:step 1051读取PM2调度快照失败，回退等待后重试.
[INFO](2026-06-03 05:33:13.667)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:33:13.679)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:33:13.686)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:33:17.416)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:33:17.429)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:33:17.439)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:33:21.162)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:33:21.162)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:33:21.167)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:33:24.896)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:33:24.904)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:33:24.914)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:33:28.658)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:33:28.678)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:33:28.686)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:33:32.410)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:33:32.410)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:33:32.420)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:33:36.152)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:33:36.153)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:33:36.158)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:33:39.886)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:33:39.896)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:33:39.902)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:33:43.636)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:33:43.650)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:33:43.658)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:33:47.387)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:33:47.387)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:33:47.395)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:33:51.128)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:33:51.144)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:33:51.154)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:33:54.884)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:33:54.885)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:33:54.902)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:33:58.637)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:33:58.646)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:33:58.653)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:34:02.392)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:34:02.414)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:34:02.426)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:34:06.154)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:34:06.180)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:34:06.194)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:34:09.930)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:34:09.948)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:34:09.955)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:34:13.688)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:34:13.688)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:34:13.704)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:34:17.470)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:34:17.492)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:34:17.501)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:34:21.233)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:34:21.233)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:34:21.246)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:34:24.968)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:34:24.980)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:34:24.986)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[WARN](2026-06-03 05:34:25.004)	 LLA:step 1051读取PM2调度快照失败，回退等待后重试.
[INFO](2026-06-03 05:34:28.717)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:34:28.717)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:34:28.722)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:34:32.444)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:34:32.454)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:34:32.465)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:34:36.190)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:34:36.202)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:34:36.212)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:34:39.944)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:34:39.954)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:34:39.962)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:34:43.696)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:34:43.704)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:34:43.712)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:34:47.447)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:34:47.471)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:34:47.487)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:34:51.213)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:34:51.226)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:34:51.235)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:34:54.970)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:34:54.974)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:34:55.020)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:34:58.776)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:34:58.800)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:34:58.812)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:35:02.548)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:35:02.549)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:35:02.565)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:35:06.300)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:35:06.301)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:35:06.328)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:35:10.054)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:35:10.054)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:35:10.082)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:35:13.805)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:35:13.806)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:35:13.830)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:35:17.561)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:35:17.562)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:35:17.591)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:35:21.329)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:35:21.330)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:35:21.346)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:35:25.070)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:35:25.071)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:35:25.087)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:35:28.810)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:35:28.810)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:35:28.842)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:35:32.564)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:35:32.565)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:35:32.589)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:35:36.314)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:35:36.315)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:35:36.336)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:35:40.058)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:35:40.059)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:35:40.080)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[WARN](2026-06-03 05:35:40.098)	 LLA:step 1051读取PM2调度快照失败，回退等待后重试.
[INFO](2026-06-03 05:35:43.814)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:35:43.814)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:35:43.834)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:35:47.556)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:35:47.556)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:35:47.563)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:35:51.286)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:35:51.286)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:35:51.302)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:35:55.026)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:35:55.027)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:35:55.072)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:35:58.796)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:35:58.797)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:35:58.818)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:36:02.544)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:36:02.544)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:36:02.576)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:36:06.312)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:36:06.312)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:36:06.342)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:36:10.065)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:36:10.065)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:36:10.070)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:36:13.792)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:36:13.792)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:36:13.799)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:36:17.520)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:36:17.520)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:36:17.558)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:36:21.284)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:36:21.284)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:36:21.310)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:36:25.046)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:36:25.047)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:36:25.088)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:36:28.817)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:36:28.818)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:36:28.840)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:36:32.566)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:36:32.567)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:36:32.592)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:36:36.326)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:36:36.327)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:36:36.351)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:36:40.088)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:36:40.088)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:36:40.122)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:36:43.850)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:36:43.850)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:36:43.883)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 05:36:47.620)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 05:36:47.621)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 05:36:47.642)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
